




County                        Registered Voters             Ballots Cast                  Voter Turnout                 
BLACK RIVER                   317                           159                           50.16%
BLOOMINGVALE                  751                           375                           49.93%
CADES                         502                           222                           44.22%
CEDAR SWAMP                   319                           157                           49.22%
CENTRAL                       858                           377                           43.94%
EARLES                        554                           283                           51.08%
GREELEYVILLE                  1293                          558                           43.16%
HARMONY                       283                           172                           60.78%
HEBRON                        447                           62                            13.87%
HEMINGWAY                     1445                          697                           48.24%
HENRY-POPLAR HILL             524                           265                           50.57%
INDIANTOWN                    1338                          595                           44.47%
KINGSTREE NO.1                2775                          1104                          39.78%
KINGSTREE NO.2                880                           244                           27.73%
KINGSTREE NO.3                2132                          700                           32.83%
KINGSTREE NO.4                1175                          453                           38.55%
LANE                          823                           408                           49.57%
MORRISVILLE                   211                           121                           57.35%
MOUNT VERNON                  370                           178                           48.11%
NESMITH                       532                           300                           56.39%
PERGAMOS                      181                           113                           62.43%
PINEY FOREST                  328                           201                           61.28%
SALTERS                       979                           481                           49.13%
SANDY BAY                     320                           174                           54.38%
SINGLETARY                    255                           138                           54.12%
SUTTONS                       220                           122                           55.45%
TRIO                          813                           382                           46.99%
MUDDY CREEK                   723                           416                           57.54%
Absentee                      0                             2119                          0.00%
Emergency                     0                             152                           0.00%
Failsafe                      0                             0                             0.00%
Provisional                   0                             38                            0.00%
Failsafe Provisional          0                             7                             0.00%
Total:                        21348                         11773                         55.15%

                                                                                                                                                                                                     STRAIGHT PARTY (Vote For 1)
                                                            Democratic                                                  Working Families                                            United Citizens                                             Green                                                       Republican                                                  American                                                    
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
BLACK RIVER                   317                           78                            78                            2                             2                             5                             5                             0                             0                             34                            34                            0                             0                             119                           
BLOOMINGVALE                  751                           214                           214                           1                             1                             5                             5                             0                             0                             90                            90                            2                             2                             312                           
CADES                         502                           114                           114                           2                             2                             1                             1                             0                             0                             56                            56                            0                             0                             173                           
CEDAR SWAMP                   319                           52                            52                            0                             0                             1                             1                             0                             0                             59                            59                            0                             0                             112                           
CENTRAL                       858                           181                           181                           2                             2                             1                             1                             1                             1                             68                            68                            1                             1                             254                           
EARLES                        554                           54                            54                            0                             0                             0                             0                             0                             0                             169                           169                           1                             1                             224                           
GREELEYVILLE                  1293                          386                           386                           0                             0                             0                             0                             1                             1                             54                            54                            0                             0                             441                           
HARMONY                       283                           41                            41                            0                             0                             0                             0                             0                             0                             99                            99                            0                             0                             140                           
HEBRON                        447                           10                            10                            0                             0                             0                             0                             0                             0                             35                            35                            0                             0                             45                            
HEMINGWAY                     1445                          334                           334                           1                             1                             2                             2                             0                             0                             155                           155                           4                             4                             496                           
HENRY-POPLAR HILL             524                           85                            85                            1                             1                             1                             1                             1                             1                             60                            60                            0                             0                             148                           
INDIANTOWN                    1338                          334                           334                           2                             2                             4                             4                             2                             2                             42                            42                            0                             0                             384                           
KINGSTREE NO.1                2775                          419                           419                           5                             5                             7                             7                             0                             0                             306                           306                           2                             2                             739                           
KINGSTREE NO.2                880                           200                           200                           1                             1                             1                             1                             0                             0                             6                             6                             0                             0                             208                           
KINGSTREE NO.3                2132                          509                           509                           4                             4                             7                             7                             3                             3                             37                            37                            4                             4                             564                           
KINGSTREE NO.4                1175                          271                           271                           9                             9                             3                             3                             0                             0                             62                            62                            2                             2                             347                           
LANE                          823                           331                           331                           3                             3                             1                             1                             1                             1                             20                            20                            2                             2                             358                           
MORRISVILLE                   211                           99                            99                            1                             1                             1                             1                             0                             0                             6                             6                             1                             1                             108                           
MOUNT VERNON                  370                           88                            88                            0                             0                             2                             2                             0                             0                             46                            46                            0                             0                             136                           
NESMITH                       532                           224                           224                           2                             2                             4                             4                             1                             1                             20                            20                            0                             0                             251                           
PERGAMOS                      181                           44                            44                            0                             0                             0                             0                             0                             0                             52                            52                            0                             0                             96                            
PINEY FOREST                  328                           1                             1                             0                             0                             1                             1                             0                             0                             162                           162                           1                             1                             165                           
SALTERS                       979                           344                           344                           0                             0                             0                             0                             1                             1                             37                            37                            3                             3                             385                           
SANDY BAY                     320                           39                            39                            2                             2                             0                             0                             0                             0                             71                            71                            2                             2                             114                           
SINGLETARY                    255                           88                            88                            0                             0                             2                             2                             1                             1                             7                             7                             1                             1                             99                            
SUTTONS                       220                           30                            30                            2                             2                             0                             0                             0                             0                             62                            62                            1                             1                             95                            
TRIO                          813                           290                           290                           1                             1                             1                             1                             0                             0                             23                            23                            1                             1                             316                           
MUDDY CREEK                   723                           106                           106                           2                             2                             0                             0                             0                             0                             128                           128                           1                             1                             237                           
Absentee                      0                             1329                          1329                          10                            10                            20                            20                            6                             6                             241                           241                           8                             8                             1614                          
Emergency                     0                             11                            11                            0                             0                             1                             1                             0                             0                             106                           106                           0                             0                             118                           
Failsafe                      0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             
Provisional                   0                             13                            13                            0                             0                             0                             0                             0                             0                             16                            16                            0                             0                             29                            
Failsafe Provisional          0                             4                             4                             0                             0                             1                             1                             0                             0                             1                             1                             0                             0                             6                             
Totals:                       21348                         6323                          6323                          53                            53                            72                            72                            18                            18                            2330                          2330                          37                            37                            8833                          

                                                                                                           Governor and Lieutenant Governor (Vote FoINDIANTOWN                    1338                          231                           231                           225                           225                           2                             2                             458                           
KINGSTREE NO.1                2775                          391                           391                           504                           504                           0                             0                             895                           
KINGSTREE NO.2                880                           60                            60                            73                            73                            4                             4                             137                           
KINGSTREE NO.3                2132                          170                           170                           241                           241                           4                             4                             415                           
KINGSTREE NO.4                1175                          111                           111                           159                           159                           3                             3                             273                           
LANE                          823                           80                            80                            92                            92                            1                             1                             173                           
MORRISVILLE                   211                           29                            29                            38                            38                            0                             0                             67                            
MOUNT VERNON                  370                           49                            49                            82                            82                            1                             1                             132                           
NESMITH                       532                           70                            70                            70                            70                            0                             0                             140                           
PERGAMOS                      181                           40                            40                            49                            49                            0                             0                             89                            
PINEY FOREST                  328                           29                            29                            56                            56                            0                             0                             85                            
SALTERS                       979                           125                           125                           114                           114                           3                             3                             242                           
SANDY BAY                     320                           60                            60                            79                            79                            0                             0                             139                           
SINGLETARY                    255                           45                            45                            62                            62                            2                             2                             109                           
SUTTONS                       220                           20                            20                            39                            39                            1                             1                             60                            
TRIO                          813                           111                           111                           135                           135                           0                             0                             246                           
MUDDY CREEK                   723                           113                           113                           175                           175                           2                             2                             290                           
Absentee                      0                             592                           592                           718                           718                           14                            14                            1324                          
Emergency                     0                             30                            30                            55                            55                            0                             0                             85                            
Failsafe                      0                             0                             0                             0                             0                             0                             0                             0                             
Provisional                   0                             11                            11                            10                            10                            1                             1                             22                            
Failsafe Provisional          0                             1                             1                             3                             3                             0                             0                             4                             
Totals:                       21348                         3283                          3283                          4088                          4088                          71                            71                            7442                          

                                                                                                           School Board At Large (Vote For 2)
                                                            James Dukes                                                 Angela McClary Rush                                         Write-In                                                    
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
BLACK RIVER                   317                           58                            58                            40                            40                            7                             7                             105                           
BLOOMINGVALE                  751                           160                           160                           84                            84                            8                             8                             252                           
CADES                         502                           67                            67                            51                            51                            2                             2                             120                           
CEDAR SWAMP                   319                           68                            68                            44                            44                            7                             7                             119                           
CENTRAL                       858                           213                           213                           143                           143                           16                            16                            372                           
EARLES                        554                           67                            67                            75                            75                            4                             4                             146                           
GREELEYVILLE                  1293                          170                           170                           288                           288                           18                            18                            476                           
HARMONY                       283                           54                            54                            64                            64                            6                             6                             124                           
HEBRON                        447                           23                            23                            15                            15                            0                             0                             38                            
HEMINGWAY                     1445                          322                           322                           244                           244                           3                             3                             569                           
HENRY-POPLAR HILL             524                           107                           107                           105                           105                           2                             2                             214                           
INDIANTOWN                    1338                          289                           289                           238                           238                           6                             6                             533                           
KINGSTREE NO.1                2775                          407                           407                           393                           393                           53                            53                            853                           
KINGSTREE NO.2                880                           84                            84                            77                            77                            4                             4                             165                           
KINGSTREE NO.3                2132                          271                           271                           245                           245                           9                             9                             525                           
KINGSTREE NO.4                1175                          152                           152                           133                           133                           7                             7                             292                           
LANE                          823                           181                           181                           208                           208                           5                             5                             394                           
MORRISVILLE                   211                           62                            62                            28                            28                            0                             0                             90                            
MOUNT VERNON                  370                           56                            56                            76                            76                            1                             1                             133                           
NESMITH                       532                           118                           118                           67                            67                            1                             1                             186                           
PERGAMOS                      181                           46                            46                            44                            44                            1                             1                             91                            
PINEY FOREST                  328                           42                            42                            40                            40                            0                             0                             82                            
SALTERS                       979                           136                           136                           221                           221                           11                            11                            368                           
SANDY BAY                     320                           73                            73                            51                            51                            4                             4                             128                           
SINGLETARY                    255                           64                            64                            56                            56                            0                             0                             120                           
SUTTONS                       220                           30                            30                            33                            33                            1                             1                             64                            
TRIO                          813                           158                           158                           225                           225                           3                             3                             386                           
MUDDY CREEK                   723                           197                           197                           144                           144                           3                             3                             344                           
Absentee                      0                             822                           822                           815                           815                           42                            42                            1679                          
Emergency                     0                             53                            53                            30                            30                            0                             0                             83                            
Failsafe                      0                             0                             0                             0                             0                             0                             0                             0                             
Provisional                   0                             15                            15                            10                            10                            0                             0                             25                            
Failsafe Provisional          0                             4                             4                             1                             1                             0                             0                             5                             
Totals:                       21348                         4569                          4569                          4288                          4288                          224                           224                           9081                          

                                                                                                           School Board District 2 (Vote For 1)
                                                            Gladys G Dorsey                                             Diane C Nesmith                                             Write-In                                                    
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
BLOOMINGVALE                  751                           202                           202                           81                            81                            2                             2                             285                           
CEDAR SWAMP                   319                           16                            16                            24                            24                            0                             0                             40                            
INDIANTOWN                    1338                          176                           176                           183                           183                           1                             1                             360                           
KINGSTREE NO.3                2132                          11                            11                            39                            39                            0                             0                             50                            
MORRISVILLE                   211                           103                           103                           12                            12                            0                             0                             115                           
NESMITH                       532                           128                           128                           142                           142                           0                             0                             270                           
PINEY FOREST                  328                           29                            29                            41                            41                            0                             0                             70                            
SINGLETARY                    255                           31                            31                            73                            73                            0                             0                             104                           
Absentee                      0                             91                            91                            151                           151                           3                             3                             245                           
Emergency                     0                             0                             0                             0                             0                             0                             0                             0                             
Failsafe                      0                             0                             0                             0                             0                             0                             0                             0                             
Provisional                   0                             3                             3                             2                             2                             0                             0                             5                             
Totals:                       5866                          790                           790                           748                           748                           6                             6                             1544                          

                                                                             School Board District 4 (Vote For 1)
                                                            Martin Cunningham                                           Write-In                                                    
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
BLACK RIVER                   317                           75                            75                            2                             2                             77                            
GREELEYVILLE                  1293                          268                           268                           14                            14                            282                           
HEBRON                        447                           8                             8                             1                             1                             9                             
MOUNT VERNON                  370                           109                           109                           1                             1                             110                           
SALTERS                       979                           96                            96                            2                             2                             98                            
Absentee                      0                             99                            99                            10                            10                            109                           
Emergency                     0                             20                            20                            0                             0                             20                            
Failsafe                      0                             0                             0                             0                             0                             0                             
Provisional                   0                             9                             9                             0                             0                             9                             
Totals:                       3406                          684                           684                           30                            30                            714                           

                                                                             School Board District 5 (Vote For 1)
                                                            Marva Gail Cannion                                          Write-In                                                    
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
CEDAR SWAMP                   319                           50                            50                            4                             4                             54                            
CENTRAL                       858                           246                           246                           5                             5                             251                           
KINGSTREE NO.2                880                           120                           120                           3                             3                             123                           
KINGSTREE NO.4                1175                          194                           194                           3                             3                             197                           
Absentee                      0                             198                           198                           3                             3                             201                           
Emergency                     0                             0                             0                             0                             0                             0                             
Failsafe                      0                             0                             0                             0                             0                             0                             
Provisional                   0                             1                             1                             0                             0                             1                             
Totals:                       3232                          809                           809                           18                            18                            827                           

                                               School Board District 6 (Vote For 1)
                                                            Write-In                                                    
County                        Registered Voters             Election Day                  Choice Total                  Total                         
KINGSTREE NO.1                2775                          32                            32                            32                            
SANDY BAY                     320                           4                             4                             4                             
Absentee                      0                             15                            15                            15                            
Emergency                     0                             0                             0                             0                             
Failsafe                      0                             0                             0                             0                             
Provisional                   0                             0                             0                             0                             
Totals:                       3095                          51                            51                            51                            

                                                                                                           South Lynches Fire District Trustee (Vote For 2)
                                                            Larry B Owens                                               Howell L Richardson                                         Write-In                                                    
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
CADES                         502                           115                           115                           49                            49                            0                             0                             164                           
HEBRON                        447                           38                            38                            15                            15                            0                             0                             53                            
HEMINGWAY                     1445                          17                            17                            7                             7                             0                             0                             24                            
KINGSTREE NO.3                2132                          11                            11                            4                             4                             0                             0                             15                            
PERGAMOS                      181                           61                            61                            46                            46                            0                             0                             107                           
SANDY BAY                     320                           70                            70                            23                            23                            0                             0                             93                            
SINGLETARY                    255                           44                            44                            30                            30                            1                             1                             75                            
Absentee                      0                             63                            63                            38                            38                            1                             1                             102                           
Emergency                     0                             95                            95                            19                            19                            0                             0                             114                           
Failsafe                      0                             0                             0                             0                             0                             0                             0                             0                             
Provisional                   0                             16                            16                            2                             2                             0                             0                             18                            
Totals:                       5282                          530                           530                           233                           233                           2                             2                             765                           

                                                                             Statewide Constitutional Amendment 1 (Vote For 1)
                                                            Yes                                                         No                                                          
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
BLACK RIVER                   317                           66                            66                            84                            84                            150                           
BLOOMINGVALE                  751                           125                           125                           203                           203                           328                           
CADES                         502                           89                            89                            103                           103                           192                           
CEDAR SWAMP                   319                           74                            74                            77                            77                            151                           
CENTRAL                       858                           143                           143                           220                           220                           363                           
EARLES                        554                           108                           108                           146                           146                           254                           
GREELEYVILLE                  1293                          173                           173                           354                           354                           527                           
HARMONY                       283                           90                            90                            81                            81                            171                           
HEBRON                        447                           20                            20                            38                            38                            58                            
HEMINGWAY                     1445                          248                           248                           398                           398                           646                           
HENRY-POPLAR HILL             524                           103                           103                           143                           143                           246                           
INDIANTOWN                    1338                          174                           174                           374                           374                           548                           
KINGSTREE NO.1                2775                          497                           497                           533                           533                           1030                          
KINGSTREE NO.2                880                           81                            81                            131                           131                           212                           
KINGSTREE NO.3                2132                          244                           244                           387                           387                           631                           
KINGSTREE NO.4                1175                          159                           159                           260                           260                           419                           
LANE                          823                           96                            96                            216                           216                           312                           
MORRISVILLE                   211                           33                            33                            74                            74                            107                           
MOUNT VERNON                  370                           73                            73                            95                            95                            168                           
NESMITH                       532                           73                            73                            219                           219                           292                           
PERGAMOS                      181                           31                            31                            74                            74                            105                           
PINEY FOREST                  328                           86                            86                            77                            77                            163                           
SALTERS                       979                           161                           161                           292                           292                           453                           
SANDY BAY                     320                           93                            93                            75                            75                            168                           
SINGLETARY                    255                           48                            48                            85                            85                            133                           
SUTTONS                       220                           59                            59                            60                            60                            119                           
TRIO                          813                           141                           141                           221                           221                           362                           
MUDDY CREEK                   723                           171                           171                           230                           230                           401                           
Absentee                      0                             757                           757                           1163                          1163                          1920                          
Emergency                     0                             45                            45                            94                            94                            139                           
Failsafe                      0                             0                             0                             0                             0                             0                             
Provisional                   0                             15                            15                            20                            20                            35                            
Failsafe Provisional          0                             3                             3                             3                             3                             6                             
Totals:                       21348                         4279                          4279                          6530                          6530                          10809                         

                                                                             County Change Form Of Government (Vote For 1)
                                                            Yes, In favor of the question                               No, Opposed to the question                                 
County                        Registered Voters             Election Day                  Choice Total                  Election Day                  Choice Total                  Total                         
BLACK RIVER                   317                           63                            63                            87                            87                            150                           
BLOOMINGVALE                  751                           126                           126                           199                           199                           325                           
CADES                         502                           84                            84                            113                           113                           197                           
CEDAR SWAMP                   319                           73                            73                            71                            71                            144                           
CENTRAL                       858                           135                           135                           230                           230                           365                           
EARLES                        554                           96                            96                            153                           153                           249                           
GREELEYVILLE                  1293                          180                           180                           330                           330                           510                           
HARMONY                       283                           83                            83                            86                            86                            169                           
HEBRON                        447                           29                            29                            28                            28                            57                            
HEMINGWAY                     1445                          234                           234                           401                           401                           635                           
HENRY-POPLAR HILL             524                           96                            96                            145                           145                           241                           
INDIANTOWN                    1338                          196                           196                           341                           341                           537                           
KINGSTREE NO.1                2775                          465                           465                           538                           538                           1003                          
KINGSTREE NO.2                880                           85                            85                            116                           116                           201                           
KINGSTREE NO.3                2132                          257                           257                           356                           356                           613                           
KINGSTREE NO.4                1175                          157                           157                           257                           257                           414                           
LANE                          823                           106                           106                           196                           196                           302                           
MORRISVILLE                   211                           30                            30                            79                            79                            109                           
MOUNT VERNON                  370                           63                            63                            100                           100                           163                           
NESMITH                       532                           91                            91                            204                           204                           295                           
PERGAMOS                      181                           24                            24                            78                            78                            102                           
PINEY FOREST                  328                           76                            76                            83                            83                            159                           
SALTERS                       979                           200                           200                           250                           250                           450                           
SANDY BAY                     320                           74                            74                            95                            95                            169                           
SINGLETARY                    255                           55                            55                            78                            78                            133                           
SUTTONS                       220                           55                            55                            62                            62                            117                           
TRIO                          813                           149                           149                           201                           201                           350                           
MUDDY CREEK                   723                           146                           146                           248                           248                           394                           
Absentee                      0                             699                           699                           1163                          1163                          1862                          
Emergency                     0                             45                            45                            89                            89                            134                           
